Speaker,activity,sentenceID,session,rep,name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,soundingPercentage,silencePercentage,silencesPerSecond,silencesMean,Type,score_lourdes
S03,Dinamica1.2,S319,0,1,1-12-2017_13-51-32-855_Dinamica1.2_1,0,38.61549,0.045947,36.85407,38.74736,39.71578,2.86171,29.41082,26.4862,16.04442,6.281405,0.908549,0.362041,0.634316,0.881967,1.181519,0.547202,7.22553,2.513646,3.338211,2.163279,0.449006,0.420621,26.67554,0.295022,-8.380797,-1.246387,3.741422,4.048295,-25.7251,-0.374986,0.021417,1.04802,1.18949,0.5702,8.362915,0.470602,12.18848,0.592896,22.01092,0.378914,525.2536,0.467494,1313.068,0.20814,-11.58018,-2.453758,1500.348,0.195799,913.6174,0.322887,-14.89556,-1.038342,2616.208,0.08828,764.3543,0.594211,-23.36577,-0.440619,-9.572182,-0.603425,22.02307,0.256019,0.074474,0.284863,-0.012695,-0.803137,0.460587,0.404127,26.45287,0.299932,-8.772419,-1.192011,3.686892,4.176419,-26.01386,-0.374021,-21.58423,29.15853,0.058071,-0.023101,0.308906,3.448276,0.595238,1.67,0,0,0,-28.86054,0.88,0.12,0.5,0.24,B,M
S01,Dinamica30,S32,1,1,17-11-2017_12-20-42-161_Dinamica30_1,0,35.90722,0.008582,35.66897,35.80825,36.20334,0.53437,8.568781,5.086007,6.912004,3.058831,0.384684,0.428349,0.280081,0.365084,0.55997,0.279889,2.282197,1.767739,2.383387,0.953328,0.102188,0.556356,18.69646,0.409211,1.705088,3.108433,18.45085,0.422628,-8.990737,-1.18807,0.020342,0.682087,0.845457,0.43096,7.293589,0.51382,17.94901,0.258441,22.92934,0.309762,541.0515,0.600205,1169.631,0.139395,-88.98077,-1.042569,1595.71,0.207403,848.0382,0.200273,-64.90829,-1.146821,2634.296,0.126178,772.5994,0.362541,-68.53774,-1.057762,-12.56111,-0.381842,22.05154,0.22603,0.060357,0.697047,0.001429,7.23358,0.127574,0.390209,21.87546,0.260408,1.661548,3.440377,21.42816,0.317144,-12.22618,-0.845369,-2.857743,9.952237,0.012755,0.007619,0.049318,5.194805,1.388889,0.54,0,0.16,0,-39.23067,0.68,0.32,0.86,0.38,B,B
S03,Dinamica2.1.1,S320,0,1,1-12-2017_13-52-35-620_Dinamica2.1.1_1,0,40.86739,0.07442,38.14476,41.78799,43.08088,4.936111,-1.282171,10.99389,11.11911,0,0.943841,0.469106,0.586611,0.841079,1.216483,0.629873,10.89128,6.348983,7.14584,3.324446,0.390636,0.591964,19.52594,0.544526,-13.55728,-0.998003,13.57891,0.773464,-17.62343,-0.553349,0.021199,1.077144,1.049563,0.665676,8.337729,0.550902,11.18069,0.501352,15.88022,0.432867,663.7383,0.507519,1181.114,0.23174,-52.75561,-1.379436,1669.632,0.187167,925.4656,0.329079,-36.42823,-1.458325,2687.786,0.116171,834.52,0.342722,-39.28,-1.317388,-8.187104,-0.581543,17.39851,0.297476,0.071848,0.471111,-0.009779,-0.911707,0.426849,0.542067,21.56583,0.406205,-15.79322,-0.807523,13.07312,0.85378,-19.77555,-0.440415,-0.290704,6.300779,0.004156,0.000033,0.162595,5.660378,1.960784,0.446667,0.194822,0.07,0.05,-29.03975,1,0,0,0,B,B
S03,Dinamica2.2,S321,0,1,1-12-2017_13-53-6-556_Dinamica2.2_1,0,41.15226,0.128229,37.45894,39.23807,43.44746,5.988518,50.26861,50.166,245.4707,0,0.761873,0.304593,0.51514,0.735767,0.94169,0.42655,6.688531,4.46839,4.756165,0.68344,0.338856,0.528132,18.3561,0.513794,-7.096778,-1.258213,14.88758,0.682222,-20.62889,-0.44589,0.044707,0.731406,1.30251,0.469779,5.844934,0.571445,7.749273,1.631771,12.58649,0.906609,453.3804,0.305533,1208.167,0.174113,-120.1474,-0.776142,1581.363,0.120836,938.4518,0.444268,-70.26826,-1.094556,2432.254,0.103278,1228.893,0.476559,-67.99397,-1.148423,-11.20442,-0.205993,18.53139,0.25916,0.046812,0.557112,-0.034404,-0.234238,0.440356,0.302978,21.70082,0.283881,-8.565485,-0.853337,15.62646,0.71671,-24.56718,-0.347314,-3.306763,8.522264,0.018596,-0.024729,0.189846,5.555556,2.040816,0.35,0,0.12,0,-32.73466,1,0,0,0,B,B
S03,Dinamica3.1,S322,0,1,1-12-2017_13-55-10-671_Dinamica3.1_1,0,38.91238,0.10259,37.96177,38.81362,41.7113,3.749535,292.5397,201.9311,38.26315,27.45718,0.839566,0.358971,0.552883,0.789174,1.071479,0.518596,6.583085,4.328854,7.566771,3.182606,0.378274,0.543083,27.22404,0.216582,-11.89315,-0.51447,0.476602,18.38186,-20.61563,-0.691507,0.048505,2.131143,1.013267,0.628364,7.45595,0.733152,6.815057,0.917209,20.27817,0.473808,549.9864,0.435229,1268.404,0.129678,-8.882139,-1.465801,1478.299,0.185245,945.5134,0.154446,-11.97161,-0.828738,2622.096,0.107948,734.2639,0.481476,-22.67122,-0.332825,-9.554062,-0.520352,22.22654,0.296806,0.071717,0.437469,-0.00825,-1.034299,0.39294,0.521195,27.61938,0.212834,-11.67785,-0.533315,-0.336571,-25.11416,-22.12605,-0.60755,0,0,0,0,0,6.31579,1.123595,0.88,0,0,0,-29.81921,1,0,0,0,B,B
S03,Dinamica3.2,S323,0,1,1-12-2017_13-55-33-11_Dinamica3.2_1,0,38.44595,0.050165,36.57948,38.59306,39.97432,3.39484,52.79362,75.48194,14.46371,6.009383,0.642703,0.356865,0.449557,0.634826,0.812874,0.363317,5.827598,3.069991,5.03083,2.883239,0.25607,0.470029,21.13331,0.49622,-2.703366,-3.004689,12.89781,0.91519,-15.85798,-0.759392,0.020102,0.745093,1.082261,0.621723,7.52586,0.486733,11.2973,0.837796,21.45016,0.350571,532.4484,0.491002,1199.477,0.23476,-67.22945,-1.222077,1596.39,0.212812,907.6343,0.30331,-43.63351,-1.331831,2605.924,0.107439,850.7296,0.563857,-48.23698,-1.160098,-11.29445,-0.486863,21.40483,0.276474,0.048675,0.558785,-0.015367,-0.731243,0.280118,0.39762,23.68644,0.330677,-3.53112,-2.360562,12.33737,0.977705,-18.50183,-0.595827,-1.103329,8.457783,0.001441,0.001885,0.140272,4.166667,1.544402,0.555,0.210297,0.0725,0.042647,-33.94014,0.94,0.06,0.35,0.18,B,B
S03,Dinamica4.2,S324,0,1,1-12-2017_13-56-55-977_Dinamica4.2_1,0,38.80876,0.05741,37.79582,39.16978,40.76408,2.968258,10.56566,1.639304,-7.329129,14.0193,0.922292,0.33794,0.615675,0.988073,1.185727,0.570052,8.856622,3.531426,4.466733,3.183369,0.456883,0.411922,23.35783,0.309911,-7.755942,-1.016729,3.437241,2.663911,-22.01278,-0.546357,0.017727,0.617639,1.239154,0.404565,6.365173,0.671852,17.30612,0.469979,25.06871,0.264388,486.2589,0.397348,1252.101,0.166013,-5.419089,-1.039488,1487.281,0.141701,967.9827,0.295381,-14.12603,-0.493801,2508.326,0.087255,884.6625,0.47378,-23.14544,-0.222446,-9.4266,-0.503178,20.75324,0.296901,0.054391,0.496991,-0.02069,-0.499777,0.488529,0.337562,22.97307,0.322102,-7.86942,-1.037343,3.694257,2.560541,-23.39993,-0.488776,0,0,0,0,0,5.434783,1.176471,0.84,0,0,0,-30.24699,1,0,0,0,B,B
S03,Dinamica4.3,S325,0,1,1-12-2017_13-57-37-700_Dinamica4.3_1,0,37.65624,0.100188,37.07676,38.62431,39.53228,2.455528,297.5393,197.8456,25.61475,14.70184,0.646663,0.358974,0.44457,0.613522,0.821088,0.376518,4.846961,3.651297,4.291553,2.246591,0.239995,0.531231,22.63285,0.324271,-3.699296,-2.517772,16.20732,0.82376,-16.90116,-0.72804,0.026506,1.788202,1.092532,0.569821,7.812647,0.559629,21.10696,0.451315,22.66904,0.274008,529.6054,0.496446,1194.11,0.202594,-40.6413,-1.703865,1594.077,0.160065,872.7884,0.491829,-30.13727,-1.399664,2592.792,0.105173,865.0273,0.473385,-32.06034,-1.275907,-11.03759,-0.492083,19.67922,0.355449,0.046809,0.523186,-0.016315,-0.640079,0.250859,0.508474,23.16629,0.312092,-3.287996,-2.851172,16.03853,0.852815,-18.49598,-0.62028,-2.325333,11.09341,-0.000909,0.000921,0.141705,4.262295,1.337793,0.69,0.712285,0.053333,0.04714,-33.37567,0.83,0.17,0.54,0.32,B,B
S03,Dinamica34,S326,0,1,1-12-2017_13-59-59-588_Dinamica34_1,0,38.27761,0.024331,37.50826,37.89634,39.47982,1.971558,9.512244,0,14.42974,0,0.713489,0.453128,0.350746,0.786267,1.01729,0.666544,1.781009,0,-4.017128,0,0.265424,0.588587,22.11266,0.222149,-22.15247,-0.304986,-2.264512,-3.46068,-20.59388,-0.325003,0.023163,0.362015,1.45021,0.3878,3.382366,0.761708,-3.393757,-3.087813,13.00044,0.47096,450.4398,0.261029,1296.059,0.106714,-4.483416,-0.810429,1443.17,0.090263,1051.029,0.119048,-7.581548,-0.586101,2426.018,0.064922,1231.99,0.344217,-16.81927,-0.266207,-5.331387,-0.390842,17.94193,0.18288,0.104817,0.258224,-0.011845,-0.692332,0.315022,0.43885,23.85026,0.137958,-24.29457,-0.204147,-2.447926,-3.441966,-22.25556,-0.270455,0,0,0,0,0,2.777778,3.333333,0.29,0,0,0,-35.01869,1,0,0,0,B,B
S03,Dinamica5.1,S327,0,1,1-12-2017_14-1-51-782_Dinamica5.1_1,0,39.43775,0.043854,38.21052,39.41231,41.23111,3.020592,22.0908,9.0123,10.29675,6.987761,0.663114,0.315964,0.504181,0.622831,0.811798,0.307617,6.492489,3.724826,4.021037,2.447571,0.261004,0.510615,23.1522,0.239297,-9.865349,-0.835734,9.792688,1.225793,-19.67911,-0.501279,0.019294,0.939199,1.072634,0.594062,8.398208,0.474951,15.52621,0.478355,19.78588,0.366096,486.7166,0.492654,1172.968,0.167378,-12.64109,-1.044794,1505.57,0.170012,832.1753,0.289618,-18.43528,-0.475097,2545.777,0.099752,760.1673,0.357041,-21.35268,-0.338612,-10.64343,-0.514855,19.80253,0.317611,0.072713,0.395816,-0.014789,-0.602513,0.262602,0.508775,23.12211,0.241187,-9.861492,-0.841875,9.820252,1.23109,-19.74626,-0.502393,0,0,0,0,0,4.960835,0.265252,3.76,0,0,0,-33.70012,0.9,0.1,0.23,0.42,B,B
S03,Dinamica12.4,S328,0,1,1-12-2017_14-10-18-159_Dinamica12.4_1,0,35.69617,0.251898,35.56643,39.36509,41.80635,6.239914,10.40895,0,37.37886,0,0.639645,0.446984,0.333922,0.639145,0.95045,0.616528,4.916181,2.052017,4.888415,2.526079,0.251654,0.655579,17.70552,0.351584,-7.00637,-1.268177,6.33601,1.020175,-19.10273,-0.538145,0.033567,0.801644,1.907806,0.860058,4.479739,1.43339,13.56085,0.810146,18.67955,0.314971,575.4067,0.437129,1180.701,0.174044,-76.43246,-1.097685,1644.853,0.166885,1000.032,0.578005,-47.36423,-1.323459,2603.74,0.12197,917.7623,0.507765,-49.39677,-1.256219,-9.898513,-0.393321,17.90298,0.284775,0.075566,0.377618,-0.020545,-0.489586,0.29577,0.543072,19.0425,0.310464,-8.580249,-1.037775,5.318636,1.239395,-21.77109,-0.443285,-4.349515,12.9625,0.025898,-0.005954,0.112819,4.123712,3.26087,0.246667,0.146591,0.055,0.015,-33.74029,0.71,0.29,0.72,0.41,B,B
S03,Dinamica8.2,S329,0,1,1-12-2017_14-11-54-112_Dinamica8.2_1,0,39.52765,0.117965,38.29273,40.19323,41.92915,3.636421,191.1712,226.4403,35.16584,17.02899,0.49464,0.343322,0.308511,0.510937,0.648342,0.339831,3.884568,0.955517,2.434478,1.345159,0.162805,0.4964,16.81861,0.676762,-6.905417,-0.817099,4.703905,1.463554,-20.31336,-0.647105,0.040451,1.537697,0.929114,0.559998,6.577145,0.733574,14.6195,0.670845,20.40322,0.384216,520.4157,0.457175,1173.597,0.21342,-72.72583,-1.201585,1532.648,0.18599,833.5085,0.255336,-37.98788,-1.483908,2616.052,0.08761,686.4615,0.633576,-43.62246,-1.244639,-8.595787,-0.804302,18.57106,0.432337,0.061645,0.421688,-0.006686,-1.740589,0.176758,0.430794,19.07207,0.498341,-7.207759,-0.806157,4.894636,1.496696,-21.84538,-0.616328,3.503399,4.67994,0.035206,0.005257,0.089897,5.472637,1.530612,0.566667,0.389044,0.066667,0.044969,-37.69404,1,0,0,0,B,B
S01,Dinamica1.2,S33,1,2,17-11-2017_12-24-34-332_Dinamica1.2_2,0,34.0148,0.02283,33.40234,33.9393,34.85791,1.45557,45.42527,26.96814,14.12254,6.750921,0.752008,0.461292,0.4068,0.666896,1.098587,0.691786,4.861285,3.458188,4.903672,0.978523,0.301024,0.513388,30.55913,0.16708,0.134376,78.69119,-1.861138,-6.302768,-23.10816,-0.447404,0.021215,1.023363,0.944017,0.554053,7.015442,0.567835,7.180167,0.815147,29.72458,0.232366,469.13,0.523551,1279.198,0.103566,-7.416327,-4.403041,1378.153,0.193491,1068.965,0.286879,-19.02847,-1.473061,2531.881,0.129455,798.4286,0.276316,-32.94238,-0.743908,-10.62811,-0.568111,27.88437,0.152134,0.073939,0.553849,-0.009664,-0.966579,0.322831,0.454201,31.22588,0.150776,-0.144703,-76.02754,-1.600344,-7.597965,-24.61721,-0.386544,-5.907965,18.78557,-0.000031,-0.001598,0.140227,3.26087,2.298851,0.41,0.09,0,0,-31.27861,1,0,0,0,B,B
S03,Dinamica9.1,S330,0,1,1-12-2017_14-12-21-37_Dinamica9.1_1,0,40.73349,0.037002,39.22496,40.23429,42.14172,2.916763,19.40348,9.212578,10.75715,8.208482,0.725693,0.31462,0.513684,0.707599,0.914188,0.400504,5.942245,2.038867,3.777498,1.72552,0.268961,0.462286,22.18785,0.347569,-15.38686,-0.544414,3.662119,2.198072,-20.92137,-0.421188,0.022945,0.960054,1.051785,0.687579,8.97354,0.536926,16.41311,0.651991,18.68582,0.567735,670.3031,0.516179,1127.88,0.185173,-15.72757,-0.407849,1675.409,0.226101,871.2284,0.194024,-13.07197,-0.647034,2734.314,0.131791,741.6855,0.533107,-19.81367,-0.341008,-8.872035,-0.60061,19.51119,0.379836,0.077436,0.30925,-0.007617,-1.182063,0.27997,0.427927,22.26226,0.35437,-15.69358,-0.533849,3.832481,2.138494,-21.16227,-0.421907,0,0,0,0,0,5.426357,0.813008,1.22,0,0,0,-32.29454,1,0,0,0,B,B
S03,Dinamica9.3,S331,0,1,1-12-2017_14-12-53-557_Dinamica9.3_1,0,39.55624,0.05361,37.07266,39.98043,41.56121,4.488544,11.25414,5.266884,11.84628,5.10867,0.709479,0.350248,0.480751,0.678268,0.926474,0.445723,4.516783,1.940374,5.34988,2.366952,0.252749,0.459539,21.80887,0.386345,-13.87475,-0.610985,-1.719119,-3.300103,-22.24746,-0.545389,0.019033,1.003853,0.949403,0.558764,7.684093,0.605248,10.80303,0.745543,20.56896,0.423238,621.6613,0.449747,1214.568,0.161092,-11.44843,-1.37939,1623.209,0.18638,985.1376,0.216096,-13.65484,-0.848175,2687.554,0.130371,813.8303,0.411683,-21.25796,-0.515908,-8.101236,-0.696749,19.20597,0.375696,0.081759,0.315879,-0.007467,-1.752457,0.258868,0.450941,21.8344,0.393311,-13.81413,-0.624003,-1.964991,-2.849113,-23.29622,-0.478995,-14.38447,29.83703,0.040503,-0.019277,0.072094,6.289309,0.653595,1.52,0,0,0,-33.71374,1,0,0,0,B,B
S03,Dinamica9.4,S332,0,1,1-12-2017_14-13-15-440_Dinamica9.4_1,0,38.35215,0.052425,37.30441,38.5582,39.94229,2.637886,21.00392,27.16954,88.62596,152.6511,0.612741,0.320598,0.439105,0.593014,0.792536,0.353431,3.322443,1.69924,3.115609,1.336202,0.203614,0.571417,20.70231,0.390699,-10.29798,-1.163661,6.192333,2.44288,-17.64091,-0.460575,0.027258,1.435067,0.960949,0.571181,7.128504,0.776699,12.17463,0.776341,18.10337,0.342485,510.6541,0.44515,1265.43,0.140494,-31.50817,-1.967516,1517.683,0.170612,968.7643,0.272795,-21.50397,-1.665445,2535.939,0.112365,901.9346,0.378073,-27.9131,-1.19124,-7.98932,-1.050831,19.33039,0.371612,0.080022,0.255504,-0.004916,-2.227828,0.212823,0.537487,21.74921,0.305353,-10.2877,-1.191895,6.296914,2.449131,-18.43236,-0.413811,4.360935,5.398516,0.060591,0.008142,0.060341,4.868914,0.763359,1.25,0.66,0.07,0,-34.63686,0.93,0.07,0.35,0.2,B,B
S03,Dinamica15.2,S333,0,1,1-12-2017_14-15-39-354_Dinamica15.2_1,0,39.8599,0.083375,37.97994,39.34514,40.89087,2.910927,57.74285,45.64611,42.86362,32.15449,0.664437,0.307344,0.457069,0.680992,0.848147,0.391079,3.957339,1.772664,3.821976,1.398399,0.224526,0.409734,15.22933,0.536358,-7.521719,-1.005032,8.093235,1.741451,-23.41915,-0.603535,0.033249,0.978449,1.242086,0.481583,5.949111,0.861913,15.73049,0.572354,17.04,0.519164,583.8495,0.518489,1086.153,0.199599,-22.10233,-1.835905,1652.158,0.219682,730.274,0.446049,-20.57113,-1.192861,2698.836,0.114689,678.5344,0.453437,-23.14712,-1.024709,-6.10429,-1.067379,17.0011,0.428586,0.083455,0.29758,-0.012391,-0.837394,0.228373,0.402615,15.65096,0.4979,-7.099702,-1.04747,7.874351,1.83273,-24.35337,-0.568972,5.481084,2.193578,0.048577,-0.001859,0.181653,5.263158,0.77821,1.25,0.79,0.04,0,-34.16309,0.95,0.05,0.36,0.14,B,B
S03,Dinamica15.1,S334,0,1,1-12-2017_14-15-6-288_Dinamica15.1_1,0,38.99118,0.047056,37.4483,39.24782,40.42677,2.978466,42.29307,45.15596,45.66986,79.62796,0.581992,0.369374,0.382358,0.559737,0.770289,0.387931,5.706747,3.699525,3.794729,2.368735,0.198838,0.537999,16.81317,0.487378,-12.21982,-0.750806,10.78018,0.87778,-16.7384,-0.644676,0.031765,0.852484,1.318948,0.583276,5.319759,0.844003,9.788725,0.937231,13.68966,0.628411,638.6411,0.49648,1141.642,0.232811,-44.2533,-1.512518,1644.454,0.208951,873.8989,0.368186,-31.56442,-1.566228,2683.151,0.107559,870.2239,0.533503,-35.32863,-1.364529,-6.198571,-0.934107,15.85653,0.409489,0.078534,0.31287,-0.006805,-1.788221,0.212708,0.493531,18.18417,0.397891,-12.14687,-0.777927,10.72814,0.915397,-17.79754,-0.588777,4.07206,5.203947,0.033289,0.010524,0.07992,4.427083,1.319261,0.682,0.705476,0.135,0.015,-36.8226,1,0,0,0,B,M
S03,Dinamica37,S335,0,1,1-12-2017_14-16-49-189_Dinamica37_1,0,39.99713,0.041934,38.47174,39.93264,41.54242,3.070675,11.86127,5.700083,19.03646,6.573008,0.67994,0.399957,0.473068,0.630309,0.828589,0.355521,6.980873,2.688736,6.046821,4.084009,0.28698,0.516735,21.56143,0.395613,-11.00762,-1.083835,8.246927,1.308659,-19.53974,-0.600608,0.019524,0.747155,1.103318,0.582728,8.187691,0.554905,15.83966,0.565406,18.61713,0.463235,608.0742,0.455148,1187.994,0.181348,-15.28248,-0.678128,1653.041,0.178587,847.8239,0.267207,-18.33156,-0.566187,2678.651,0.113724,884.2297,0.540091,-22.51152,-0.355031,-10.09009,-0.677182,20.21054,0.387838,0.089417,0.207152,-0.011153,-1.002011,0.294312,0.494403,22.01635,0.371954,-10.93592,-1.104914,8.365739,1.30443,-19.67542,-0.60259,0,0,0,0,0,5.913979,0.552486,1.8,0,0,0,-32.59249,1,0,0,0,B,B
S03,Dinamica16.1,S336,0,1,1-12-2017_14-18-23-481_Dinamica16.1_1,0,37.73181,0.069952,35.99899,37.77447,39.32109,3.322105,104.0459,72.83137,34.64664,33.79647,0.594183,0.342502,0.394219,0.585264,0.738515,0.344297,3.739306,2.321862,3.739053,2.508085,0.192398,0.52591,12.58552,0.852781,-5.421417,-1.664784,9.011517,1.101092,-18.28496,-0.58892,0.026164,1.414921,1.119511,0.568499,6.163987,0.821456,14.0367,0.548335,18.02258,0.425694,571.1439,0.493499,1137.456,0.24335,-48.39263,-1.457243,1639.985,0.161918,837.0598,0.374484,-35.54278,-1.39752,2655.073,0.110619,803.324,0.541851,-37.65494,-1.297636,-8.756989,-0.752774,17.10466,0.415912,0.11193,0.195031,-0.012155,-1.006214,0.206727,0.472473,14.66626,0.622459,-4.763537,-1.840087,9.324398,1.030823,-19.28942,-0.5686,7.301068,1.309208,0.085392,0.007129,0.087055,4.485488,0.808625,1.12,0.438482,0.096667,0.088066,-36.41777,0.97,0.03,0.26,0.11,B,B
S03,Dinamica17.3,S337,0,1,1-12-2017_14-19-12-325_Dinamica17.3_1,0,36.87119,0.154116,35.95292,38.58847,39.89743,3.944504,323.046,510.1136,51.4541,73.61667,0.841067,0.511501,0.465478,0.779232,1.120262,0.654784,11.98513,7.952724,6.841981,5.849169,0.369338,0.658876,16.6202,0.522475,-12.12312,-1.01125,10.70225,1.478501,-19.27171,-0.698879,0.047218,1.714588,1.35771,0.581965,4.728495,0.866736,6.486446,1.430652,13.57726,0.676658,615.1335,0.482387,1119.767,0.218735,-42.70063,-1.606358,1665.977,0.189228,854.3448,0.334557,-32.34617,-1.640405,2636.837,0.10311,938.2819,0.472488,-34.19954,-1.530721,-6.840429,-0.810659,14.90772,0.439704,0.095543,0.404919,-0.01556,-0.741637,0.388014,0.636877,17.59201,0.450302,-12.51645,-1.001055,9.867522,1.618836,-21.25761,-0.607786,0.772892,6.387394,0.038453,-0.003941,0.246048,3.606557,1.333333,0.6675,0.655644,0.24,0,-31.91219,0.37,0.63,0.71,0.89,B,B
S03,Dinamica17.3,S338,0,2,1-12-2017_14-19-26-241_Dinamica17.3_2,0,38.58856,0.029501,37.2886,39.08415,39.63453,2.345921,48.14873,6.266022,3.115027,9.112825,0.959543,0.370485,0.614995,0.91934,1.323009,0.708015,8.027472,3.603053,2.851067,3.318689,0.430344,0.509146,18.44355,0.370792,-9.969592,-1.023991,-1.879785,-5.709777,-25.93261,-0.273055,0.025126,1.051445,1.143118,0.445805,6.151889,0.663201,11.05814,1.082446,20.60344,0.268991,560.428,0.414426,1259.767,0.238933,-8.575643,-0.99801,1576.672,0.12838,883.4269,0.344141,-13.00366,-0.632408,2690.285,0.074909,863.3035,0.385753,-17.91103,-0.286427,-8.597485,-0.412405,18.92473,0.247313,0.093723,0.18377,-0.021558,-0.463672,0.466713,0.445062,17.95554,0.389806,-9.529969,-1.116374,-1.325686,-8.387836,-26.55445,-0.26526,0,0,0,0,0,5.479452,1.515152,0.65,0,0,0,-30.01583,1,0,0,0,B,B
S03,Dinamica17.4,S339,0,1,1-12-2017_14-19-42-458_Dinamica17.4_1,0,38.67043,0.051199,37.42599,38.55165,40.28457,2.858582,31.94031,20.00182,7.864584,22.77801,0.757472,0.299579,0.552119,0.739373,0.94291,0.390791,5.555526,3.446422,4.5419,1.913367,0.334542,0.650289,20.74551,0.410268,-7.918795,-1.264655,5.773025,1.626379,-26.03509,-0.386491,0.030371,1.247154,1.170021,0.533927,6.560792,0.591068,11.47338,0.875145,20.4271,0.342825,465.039,0.423324,1187.392,0.21196,-7.51159,-1.468545,1500.097,0.159289,865.2719,0.352965,-16.29838,-0.536683,2561.672,0.091627,883.4613,0.47768,-22.10648,-0.308059,-9.757856,-0.572134,19.23251,0.329572,0.104624,0.195042,-0.020114,-0.573293,0.339824,0.644314,20.57303,0.417432,-8.069004,-1.254931,6.067207,1.548997,-25.93082,-0.393344,0,0,0,0,0,5.022831,0.471698,2.11,0,0,0,-32.67262,0.55,0.45,0.25,1.79,B,M
