Speaker;activity;sentenceID;session;rep;name;frameTime;F0semitoneFrom27,5Hz_sma3nz_amean;F0semitoneFrom27,5Hz_sma3nz_stddevNorm;F0semitoneFrom27,5Hz_sma3nz_percentile20,0;F0semitoneFrom27,5Hz_sma3nz_percentile50,0;F0semitoneFrom27,5Hz_sma3nz_percentile80,0;F0semitoneFrom27,5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27,5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27,5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27,5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27,5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20,0;loudness_sma3_percentile50,0;loudness_sma3_percentile80,0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp;soundingPercentage;silencePercentage;silencesPerSecond;silencesMean;Type
U4;Dinamica3,2;S109;3;3;28-1-2016_13-56-42-94_Dinamica3,2_3;0,000000;3,644977e+001;1,484836e-001;3,430951e+001;3,657885e+001;3,888845e+001;4,578945e+000;1,291920e+002;1,555334e+002;3,565114e+001;1,162650e+001;4,144952e+000;4,466040e-001;2,615440e+000;3,619729e+000;6,008821e+000;3,393381e+000;4,294521e+001;2,780182e+001;3,035000e+001;1,568786e+001;3,221050e+000;6,949331e-001;-1,966597e-001;-7,034921e+001;3,630250e+000;3,100935e+000;1,765045e+001;8,130198e-001;-2,144507e+001;-6,426002e-001;2,965687e-002;1,484144e+000;1,128664e+000;6,814244e-001;3,900705e+000;1,239100e+000;1,036837e+001;8,255577e-001;1,168037e+001;8,736654e-001;5,745028e+002;5,659992e-001;9,753811e+002;2,399098e-001;-8,718136e+001;-1,021659e+000;1,716201e+003;2,054513e-001;4,961162e+002;5,328857e-001;-6,177797e+001;-1,223007e+000;2,722146e+003;1,181795e-001;5,205649e+002;4,893266e-001;-5,799740e+001;-1,335190e+000;-3,664283e+000;-1,803019e+000;9,019529e+000;8,243015e-001;5,606193e-002;8,026438e-001;-2,310768e-002;-5,116388e-001;3,742966e+000;6,264369e-001;5,457391e+000;1,761471e+000;2,201530e+000;5,369693e+000;1,797568e+001;8,064259e-001;-2,622815e+001;-4,550138e-001;1,034328e+001;-4,477471e+000;1,930138e-002;-7,272985e-003;1,716508e+000;3,194103e+000;1,990050e+000;3,700000e-001;2,311926e-001;9,888889e-002;1,031121e-001;-1,269373e+001;0,83;0,17;0,81;0,21;B
U4;Dinamica4,2;S110;3;1;28-1-2016_13-58-24-440_Dinamica4,2_1;0,000000;3,444024e+001;1,901170e-001;3,358622e+001;3,679332e+001;3,827931e+001;4,693089e+000;2,004920e+002;1,064277e+002;4,804706e+001;5,046497e+001;4,941925e+000;5,775571e-001;1,882701e+000;4,627213e+000;8,078713e+000;6,196012e+000;6,800098e+001;3,853839e+001;4,794129e+001;1,958509e+001;5,229932e+000;8,865199e-001;1,066984e+001;1,166413e+000;4,975686e-001;2,494321e+001;9,652358e+000;1,532753e+000;-2,572215e+001;-5,761740e-001;4,703132e-002;1,860154e+000;1,096211e+000;1,004063e+000;5,263482e+000;1,085577e+000;7,853347e+000;1,332374e+000;1,428659e+001;5,890223e-001;6,126441e+002;5,074321e-001;1,076823e+003;2,777765e-001;-4,856279e+001;-1,551512e+000;1,717831e+003;2,397910e-001;5,943436e+002;6,071642e-001;-3,819019e+001;-1,548455e+000;2,792224e+003;1,211132e-001;4,987491e+002;5,978948e-001;-3,883297e+001;-1,504964e+000;-6,662775e+000;-1,104466e+000;1,277842e+001;6,877398e-001;4,260528e-002;1,108443e+000;-2,082348e-002;-5,694179e-001;5,446198e+000;7,999430e-001;1,257542e+001;8,551267e-001;7,354079e-001;1,659209e+001;9,102024e+000;1,699306e+000;-2,810498e+001;-4,954084e-001;1,781009e+000;4,148349e+000;-1,267562e-003;-6,799876e-003;4,551377e+000;4,428044e+000;2,255639e+000;3,750000e-001;2,762095e-001;5,200000e-002;2,993326e-002;-8,742612e+000;0,84;0,16;0,92;0,18;B
U4;Dinamica4,3;S111;3;1;28-1-2016_13-58-59-567_Dinamica4,3_1;0,000000;3,500138e+001;1,766680e-001;3,424591e+001;3,615464e+001;3,808673e+001;3,840824e+000;4,244319e+002;4,414416e+002;7,376686e+001;6,865334e+001;3,999436e+000;5,013019e-001;2,225390e+000;3,580374e+000;5,942000e+000;3,716611e+000;3,576162e+001;2,163123e+001;2,863201e+001;1,491535e+001;3,291250e+000;8,947986e-001;-1,495665e+000;-1,150396e+001;6,066084e+000;1,592707e+000;2,149789e+001;6,081538e-001;-1,270383e+001;-1,143149e+000;2,630245e-002;2,064487e+000;1,058783e+000;7,297893e-001;5,339035e+000;9,042929e-001;1,148849e+001;1,274981e+000;8,699414e+000;1,396420e+000;7,957953e+002;4,940149e-001;8,512493e+002;4,685889e-001;-1,015315e+002;-8,714544e-001;1,913799e+003;2,042004e-001;4,927053e+002;7,263265e-001;-8,385150e+001;-1,010852e+000;2,923504e+003;1,320256e-001;6,211951e+002;2,933001e-001;-8,071882e+001;-1,078268e+000;-5,334077e+000;-1,204062e+000;1,093592e+001;6,541997e-001;3,943263e-002;1,287757e+000;-1,964985e-002;-5,774951e-001;3,670091e+000;8,277344e-001;7,349912e+000;1,357519e+000;4,196732e+000;2,541580e+000;2,475217e+001;5,170174e-001;-1,522494e+001;-1,023631e+000;1,066910e+001;-5,053771e+000;9,815594e-003;-1,112340e-002;2,687351e+000;3,246753e+000;2,412281e+000;2,545455e-001;2,237029e-001;2,142857e-001;3,070066e-001;-1,159948e+001;0,72;0,28;0,77;0,37;B
U5;Dinamica1,2;S112;0;1;8-9-2015_10-45-13-275_Dinamica1,2_1;0,000000;2,986049e+001;9,918700e-002;2,726047e+001;2,935557e+001;3,295367e+001;5,693199e+000;2,961213e+002;3,006224e+002;5,132714e+001;2,425428e+001;1,393260e+000;7,267585e-001;2,398166e-001;1,304634e+000;2,476059e+000;2,236243e+000;2,751912e+001;1,110231e+001;2,380527e+001;7,556197e+000;1,334472e+000;6,093546e-001;2,296392e+001;6,475307e-001;1,323942e+001;8,835289e-001;7,715722e+000;1,783771e+000;-4,896264e+000;-3,794596e+000;5,069502e-002;1,004967e+000;1,528623e+000;8,172675e-001;6,109104e+000;5,416376e-001;4,303224e+000;1,155865e+000;2,505813e+001;4,062114e-001;4,745479e+002;2,227465e-001;1,242238e+003;2,028358e-001;-7,112986e+001;-1,223119e+000;1,418943e+003;1,060168e-001;1,028010e+003;5,623989e-001;-7,866331e+001;-1,026315e+000;2,647339e+003;7,905003e-002;6,808179e+002;5,020673e-001;-8,416591e+001;-9,114424e-001;-1,533451e+001;-4,941803e-001;2,606046e+001;2,999769e-001;-2,246589e-002;-1,459899e+000;-2,691640e-002;-5,689303e-001;1,622664e+000;4,758985e-001;3,018507e+001;3,703940e-001;9,571977e+000;1,365415e+000;5,074426e+000;3,136691e+000;-1,506576e+001;-1,022789e+000;-2,787181e+001;3,934340e+001;-1,130850e-001;-1,001816e-002;8,211728e-001;5,357143e+000;3,773585e+000;1,675000e-001;8,926785e-002;7,750000e-002;4,205651e-002;-2,000320e+001;0,81;0,19;0,71;0,26;A
U5;Dinamica1,2;S113;0;2;8-9-2015_10-45-24-650_Dinamica1,2_2;0,000000;3,014286e+001;1,020796e-001;2,745913e+001;2,878053e+001;3,284159e+001;5,382456e+000;1,393131e+002;1,387750e+002;3,384541e+001;1,620675e+001;1,595199e+000;5,968874e-001;6,587133e-001;1,520516e+000;2,394489e+000;1,735775e+000;2,537626e+001;8,560241e+000;1,949036e+001;9,572599e+000;1,455890e+000;6,897209e-001;2,730315e+001;6,155150e-001;1,073451e+001;1,287347e+000;7,135332e+000;1,999611e+000;-9,791018e+000;-1,634056e+000;3,696929e-002;1,214327e+000;1,607500e+000;8,319032e-001;6,064469e+000;5,236904e-001;4,013838e+000;1,145358e+000;2,717767e+001;2,927092e-001;4,501317e+002;1,986994e-001;1,234654e+003;2,149938e-001;-5,587603e+001;-1,448150e+000;1,395161e+003;1,295060e-001;9,017758e+002;3,454764e-001;-6,392173e+001;-1,180872e+000;2,641434e+003;7,274946e-002;6,630658e+002;4,713388e-001;-7,264604e+001;-9,637301e-001;-1,444271e+001;-3,117383e-001;2,612535e+001;2,144551e-001;-1,414200e-002;-2,379673e+000;-2,969126e-002;-5,086152e-001;1,798068e+000;5,640687e-001;3,402180e+001;3,381673e-001;5,191265e+000;2,232491e+000;3,814072e+000;3,848625e+000;-1,685734e+001;-8,045104e-001;-2,113293e+001;3,138781e+001;-1,035985e-001;-9,660953e-003;8,518729e-001;5,555556e+000;4,761905e+000;1,450000e-001;9,552486e-002;6,333333e-002;1,247219e-002;-1,874447e+001;1,0;0,0;0,0;0,0;A
U5;Dinamica2,2;S114;0;1;8-9-2015_10-45-36-44_Dinamica2,2_1;0,000000;3,059164e+001;1,098958e-001;2,776132e+001;2,895847e+001;3,506834e+001;7,307026e+000;2,208710e+002;2,277894e+002;3,528234e+001;2,478593e+000;1,475571e+000;6,539919e-001;5,233705e-001;1,311465e+000;2,226791e+000;1,703420e+000;1,978692e+001;1,227010e+001;2,439610e+001;1,061428e+001;1,392513e+000;7,333740e-001;1,737767e+001;8,970994e-001;1,019816e+001;8,714402e-001;1,537398e+001;6,932158e-001;-2,251485e+000;-7,016335e+000;5,766081e-002;9,464656e-001;1,871472e+000;8,197630e-001;6,676664e+000;3,520260e-001;8,122055e+000;7,458525e-001;2,185159e+001;2,985255e-001;5,165106e+002;2,966339e-001;1,201550e+003;2,067812e-001;-6,941148e+001;-1,188830e+000;1,605963e+003;1,377600e-001;9,075073e+002;3,758440e-001;-7,652586e+001;-9,650139e-001;2,661289e+003;7,140430e-002;6,841182e+002;6,204510e-001;-7,687018e+001;-9,484046e-001;-1,591777e+001;-4,936748e-001;2,329289e+001;3,669447e-001;-3,576987e-002;-1,087836e+000;-2,693563e-002;-4,411042e-001;1,606228e+000;7,103950e-001;2,437888e+001;5,254808e-001;1,024513e+001;8,118356e-001;1,466064e+001;7,525119e-001;-9,224149e+000;-1,509768e+000;-1,545997e+001;2,495767e+001;-1,042018e-001;-4,017354e-003;1,110266e+000;5,714286e+000;4,166667e+000;1,600000e-001;8,154754e-002;6,000000e-002;1,870829e-002;-1,984865e+001;0,56;0,44;0,53;0,82;A
U5;Dinamica2,2;S115;0;2;8-9-2015_10-45-41-553_Dinamica2,2_2;0,000000;2,849953e+001;1,445216e-001;2,695250e+001;2,830516e+001;3,154465e+001;4,592148e+000;8,641542e+001;7,012852e+001;4,645386e+001;1,809064e+001;1,263684e+000;6,441665e-001;4,494844e-001;1,129781e+000;1,888712e+000;1,439228e+000;1,941700e+001;6,749505e+000;1,883894e+001;1,013049e+001;1,470790e+000;6,960024e-001;1,604557e+001;9,748493e-001;1,143345e+001;7,953815e-001;1,552827e+001;6,739995e-001;2,061166e+000;7,102535e+000;4,964257e-002;8,352162e-001;1,777841e+000;8,233610e-001;5,125110e+000;9,903832e-001;7,949816e+000;8,033978e-001;2,217009e+001;3,157641e-001;5,390330e+002;2,847570e-001;1,290053e+003;2,063555e-001;-8,847391e+001;-9,487900e-001;1,619493e+003;1,307399e-001;7,866033e+002;3,870144e-001;-9,438644e+001;-8,371342e-001;2,720536e+003;7,578655e-002;7,633010e+002;5,824337e-001;-9,614344e+001;-8,006338e-001;-1,625532e+001;-4,616129e-001;2,395961e+001;3,025450e-001;-5,307972e-002;-7,450849e-001;-2,692044e-002;-4,647467e-001;1,594976e+000;6,976349e-001;2,369172e+001;6,271777e-001;1,136541e+001;8,326958e-001;1,546075e+001;7,074254e-001;-3,585191e+000;-4,005916e+000;-1,822478e+001;2,791040e+001;-1,111730e-001;-3,514576e-003;1,161668e+000;6,542056e+000;4,901961e+000;1,140000e-001;3,720215e-002;7,000000e-002;3,405877e-002;-2,082728e+001;0,85;0,15;0,79;0,19;A
U5;Dinamica3,1;S116;0;1;8-9-2015_10-45-56-794_Dinamica3,1_1;0,000000;3,146630e+001;1,810875e-001;2,747851e+001;3,161106e+001;3,349967e+001;6,021162e+000;2,581961e+002;3,812561e+002;2,285900e+002;1,808501e+002;1,485627e+000;5,509844e-001;7,285420e-001;1,431994e+000;2,278113e+000;1,549571e+000;2,382029e+001;1,101255e+001;1,643462e+001;9,000313e+000;1,420736e+000;6,704274e-001;2,313028e+001;8,526471e-001;1,294667e+001;8,983167e-001;1,451353e+001;8,770299e-001;-1,391139e+000;-1,052664e+001;2,269557e-002;1,031878e+000;1,219135e+000;9,455664e-001;7,329697e+000;5,599842e-001;5,800882e+000;1,139071e+000;2,598499e+001;4,386506e-001;5,221129e+002;3,179962e-001;1,281955e+003;1,614357e-001;-5,137612e+001;-1,490505e+000;1,573756e+003;1,547907e-001;1,052120e+003;5,011345e-001;-6,121413e+001;-1,105621e+000;2,693505e+003;8,183427e-002;7,858009e+002;4,266492e-001;-6,586607e+001;-9,692874e-001;-1,756158e+001;-4,391877e-001;2,689389e+001;3,146487e-001;-3,783413e-002;-1,001804e+000;-2,899942e-002;-5,688211e-001;1,473928e+000;6,667805e-001;2,985557e+001;4,668511e-001;1,091135e+001;1,043615e+000;1,402594e+001;9,943131e-001;-3,062785e+000;-4,646525e+000;-1,602382e+001;2,640660e+001;-1,117358e-001;-3,725925e-003;1,328684e+000;5,291006e+000;3,260870e+000;2,316667e-001;1,553938e-001;6,000000e-002;3,687818e-002;-1,930074e+001;0,92;0,08;0,48;0,16;A
U5;Dinamica3,2;S117;0;1;8-9-2015_10-46-23-881_Dinamica3,2_1;0,000000;3,156254e+001;1,716786e-001;2,873124e+001;2,965977e+001;3,377332e+001;5,042080e+000;1,995156e+002;1,811443e+002;5,184984e+001;2,087617e+001;1,534827e+000;4,726670e-001;9,434979e-001;1,557410e+000;2,176264e+000;1,232766e+000;2,082552e+001;8,043872e+000;1,401438e+001;6,536944e+000;1,220884e+000;5,543736e-001;2,058358e+001;9,086243e-001;1,619925e+001;7,380579e-001;1,905603e+001;6,806667e-001;-3,042365e+000;-3,762627e+000;7,525692e-002;2,118225e+000;1,300382e+000;8,578426e-001;7,153317e+000;5,131481e-001;7,793090e+000;1,190962e+000;2,396039e+001;2,656130e-001;4,744016e+002;2,810815e-001;1,180139e+003;1,761405e-001;-3,990809e+001;-1,639407e+000;1,574997e+003;1,415644e-001;7,829812e+002;5,652286e-001;-5,401555e+001;-1,081687e+000;2,640008e+003;7,323111e-002;6,928868e+002;4,173989e-001;-5,439866e+001;-1,031713e+000;-1,609557e+001;-4,494645e-001;2,332329e+001;3,838316e-001;-3,079535e-002;-1,087034e+000;-2,830579e-002;-3,730154e-001;1,285076e+000;5,498881e-001;2,380051e+001;6,979107e-001;1,394079e+001;8,639898e-001;1,906720e+001;7,266321e-001;-5,765610e+000;-1,878537e+000;-1,952763e+001;2,913533e+001;-1,044763e-001;-9,277320e-003;9,906822e-001;5,696203e+000;3,947368e+000;2,033333e-001;1,680939e-001;3,800000e-002;9,797959e-003;-1,970567e+001;1,0;0,0;0,0;0,0;A
U5;Dinamica3,2;S118;0;2;8-9-2015_10-46-29-274_Dinamica3,2_2;0,000000;3,087516e+001;8,610535e-002;2,871735e+001;3,037900e+001;3,280769e+001;4,090338e+000;2,292552e+002;1,194515e+002;3,128767e+001;1,050512e+001;1,719208e+000;4,632432e-001;9,298065e-001;1,669485e+000;2,523904e+000;1,594097e+000;2,765833e+001;9,679076e+000;1,724829e+001;8,504920e+000;1,451514e+000;5,925847e-001;1,872741e+001;1,155192e+000;1,530465e+001;8,720362e-001;2,012443e+001;6,596356e-001;-2,335878e+000;-5,444630e+000;3,741672e-002;1,096455e+000;1,239949e+000;1,069754e+000;7,321298e+000;4,273120e-001;7,840141e+000;1,139059e+000;2,278170e+001;2,746082e-001;4,625856e+002;2,085606e-001;1,155760e+003;1,836238e-001;-4,717479e+001;-1,563179e+000;1,575208e+003;1,374900e-001;7,015103e+002;4,918335e-001;-6,045006e+001;-1,081452e+000;2,641974e+003;4,366135e-002;8,233541e+002;5,395809e-001;-6,083910e+001;-1,058690e+000;-1,555241e+001;-4,411446e-001;2,278374e+001;3,519863e-001;-2,563157e-002;-9,861131e-001;-2,868775e-002;-4,116548e-001;1,451754e+000;5,016224e-001;2,510262e+001;6,384318e-001;1,159906e+001;1,086492e+000;2,050945e+001;6,906044e-001;-5,991508e+000;-1,991299e+000;-1,108621e+001;1,862350e+001;-9,701427e-002;-8,588823e-003;1,618032e+000;5,161291e+000;3,355705e+000;2,280000e-001;1,413365e-001;5,000000e-002;1,897367e-002;-1,806681e+001;0,94;0,06;0,6;0,1;A
U5;Dinamica4,2;S119;0;1;8-9-2015_10-46-42-625_Dinamica4,2_1;0,000000;3,027067e+001;7,345669e-002;2,875266e+001;2,998688e+001;3,189904e+001;3,146379e+000;2,240418e+002;2,833193e+002;6,235029e+001;6,544595e+001;1,609886e+000;6,819189e-001;6,137891e-001;1,356036e+000;2,599130e+000;1,985341e+000;2,518888e+001;1,124891e+001;2,908596e+001;1,354608e+001;1,674496e+000;6,900898e-001;2,889642e+001;5,978777e-001;1,039439e+001;1,139030e+000;6,394328e+000;1,860151e+000;-8,912618e+000;-1,778173e+000;3,961175e-002;1,427862e+000;1,709540e+000;6,884925e-001;6,671086e+000;3,685594e-001;3,559549e+000;4,254754e+000;2,890258e+001;2,615080e-001;5,030177e+002;3,215412e-001;1,292865e+003;1,618612e-001;-4,843235e+001;-1,558433e+000;1,479285e+003;1,790920e-001;1,017612e+003;3,095320e-001;-5,836279e+001;-1,192969e+000;2,697294e+003;7,394775e-002;8,527175e+002;4,576512e-001;-6,795485e+001;-9,457197e-001;-1,731477e+001;-4,267447e-001;3,059194e+001;2,390041e-001;-2,715893e-002;-1,368650e+000;-3,036598e-002;-5,070582e-001;1,892983e+000;6,350947e-001;3,468970e+001;3,466071e-001;8,587473e+000;1,505938e+000;4,290617e+000;2,881368e+000;-1,246205e+001;-1,239620e+000;-1,932200e+001;3,019987e+001;-9,417332e-002;-1,461866e-002;1,129394e+000;5,517241e+000;4,316547e+000;1,700000e-001;1,143095e-001;5,200000e-002;2,039608e-002;-1,755710e+001;1,0;0,0;0,0;0,0;A
U5;Dinamica4,2;S120;0;2;8-9-2015_10-46-48-253_Dinamica4,2_2;0,000000;3,001009e+001;6,327673e-002;2,875756e+001;2,982562e+001;3,133199e+001;2,574429e+000;2,160723e+002;2,497302e+002;3,201951e+001;1,236311e+001;1,568579e+000;7,250330e-001;4,022446e-001;1,394084e+000;2,550867e+000;2,148622e+000;2,403149e+001;1,027414e+001;2,653179e+001;1,369607e+001;1,634710e+000;6,580940e-001;2,788163e+001;5,789365e-001;1,019021e+001;1,234875e+000;7,014351e+000;1,836755e+000;-7,342605e+000;-2,248316e+000;3,543767e-002;1,569954e+000;1,267962e+000;7,560926e-001;5,958599e+000;8,372898e-001;2,688134e+000;2,077072e+000;2,783005e+001;3,212146e-001;4,961683e+002;3,050864e-001;1,259859e+003;1,528047e-001;-5,528698e+001;-1,445789e+000;1,456981e+003;1,561359e-001;9,944438e+002;4,210094e-001;-6,449390e+001;-1,155146e+000;2,658494e+003;6,860071e-002;7,493597e+002;5,111247e-001;-7,346851e+001;-9,377616e-001;-1,642801e+001;-4,396194e-001;2,874199e+001;2,591906e-001;-2,827039e-002;-1,467510e+000;-2,768782e-002;-5,642017e-001;1,853380e+000;6,031074e-001;3,378967e+001;3,598596e-001;7,359077e+000;1,753369e+000;4,691109e+000;2,918813e+000;-1,075248e+001;-1,555041e+000;-2,267145e+001;3,296360e+001;-9,403098e-002;-1,475859e-002;1,106788e+000;5,625000e+000;3,870968e+000;1,816667e-001;9,906507e-002;5,666666e-002;1,699673e-002;-1,743929e+001;1,0;0,0;0,0;0,0;A
U5;Dinamica3,1;S121;0;2;8-9-2015_10-46-9-714_Dinamica3,1_2;0,000000;3,192619e+001;1,988614e-001;2,764429e+001;3,078782e+001;3,397147e+001;6,327173e+000;1,338148e+002;1,236359e+002;1,103470e+002;1,417187e+002;1,539007e+000;5,998465e-001;7,381489e-001;1,456617e+000;2,188982e+000;1,450833e+000;2,914177e+001;1,196419e+001;1,788492e+001;1,029287e+001;1,435186e+000;8,103656e-001;2,728084e+001;5,323159e-001;9,451153e+000;1,123788e+000;1,234117e+001;1,065020e+000;1,486419e+000;8,816590e+000;4,254055e-002;1,373259e+000;1,453073e+000;9,234945e-001;7,211507e+000;4,576861e-001;6,359544e+000;1,042932e+000;2,554817e+001;3,706173e-001;5,174297e+002;3,083402e-001;1,245550e+003;1,485947e-001;-3,748342e+001;-1,750216e+000;1,547573e+003;1,435852e-001;8,579507e+002;3,014891e-001;-4,795940e+001;-1,231585e+000;2,676086e+003;8,416463e-002;9,032491e+002;6,233060e-001;-5,279824e+001;-1,066138e+000;-1,606849e+001;-3,953623e-001;2,609448e+001;2,926953e-001;-2,976647e-002;-1,278580e+000;-2,643907e-002;-5,546809e-001;1,579245e+000;8,160856e-001;3,003408e+001;4,380590e-001;8,100455e+000;1,288053e+000;1,190159e+001;1,183822e+000;-1,117733e+000;-1,152773e+001;-2,730105e+001;3,879313e+001;-1,049500e-001;-5,562366e-003;6,661268e-001;6,349206e+000;3,260870e+000;2,500000e-001;1,027943e-001;4,200000e-002;1,939072e-002;-1,822951e+001;0,95;0,05;0,5;0,1;A
U5;Dinamica4,3;S122;0;1;8-9-2015_10-47-1-721_Dinamica4,3_1;0,000000;3,066075e+001;1,226993e-001;2,941586e+001;3,118295e+001;3,345926e+001;4,043398e+000;5,273339e+002;6,145034e+002;4,262726e+001;1,533333e+001;1,662926e+000;5,413487e-001;7,507165e-001;1,688313e+000;2,427115e+000;1,676398e+000;2,857256e+001;1,282242e+001;2,227250e+001;4,760438e+000;1,798751e+000;7,878546e-001;1,550737e+001;1,361059e+000;1,845233e+001;7,055017e-001;1,494441e+001;1,024160e+000;-9,537693e+000;-1,278182e+000;5,175213e-002;8,815084e-001;1,535374e+000;7,895808e-001;6,174962e+000;5,420085e-001;4,888793e+000;1,696527e+000;2,328404e+001;4,218271e-001;5,522710e+002;3,494678e-001;1,165028e+003;2,276521e-001;-6,583494e+001;-1,238534e+000;1,686538e+003;1,664828e-001;6,647182e+002;5,183406e-001;-7,535059e+001;-9,885800e-001;2,788999e+003;9,028836e-002;8,162426e+002;6,295634e-001;-7,776084e+001;-9,308379e-001;-1,496947e+001;-5,386287e-001;2,280338e+001;4,390046e-001;-2,982842e-002;-1,209051e+000;-3,529257e-002;-3,371122e-001;1,644186e+000;5,549148e-001;2,336618e+001;6,462107e-001;1,436393e+001;9,355606e-001;1,330584e+001;1,272771e+000;-1,404085e+001;-7,524806e-001;-8,882773e+000;1,500848e+001;-9,322683e-002;-1,603533e-002;2,465304e+000;5,343512e+000;4;1,680000e-001;7,833263e-002;6,200000e-002;2,561250e-002;-1,874445e+001;1,0;0,0;0,0;0,0;A
U5;Dinamica5,1;S123;0;1;8-9-2015_10-47-21-694_Dinamica5,1_1;0,000000;3,084316e+001;1,775997e-001;2,805537e+001;2,999808e+001;3,358536e+001;5,529987e+000;3,995622e+002;4,529626e+002;5,390340e+001;2,727160e+001;1,401400e+000;6,406060e-001;6,438223e-001;1,301714e+000;2,102555e+000;1,458733e+000;1,866265e+001;7,940534e+000;2,311587e+001;9,817438e+000;1,418027e+000;9,831436e-001;2,643047e+001;5,882880e-001;1,316028e+001;7,922033e-001;1,680841e+001;7,829741e-001;-2,519790e+000;-5,977238e+000;2,996635e-002;1,327053e+000;1,167116e+000;9,630119e-001;7,539067e+000;4,839213e-001;6,508481e+000;1,084150e+000;2,615434e+001;3,148629e-001;4,750924e+002;2,684934e-001;1,199806e+003;1,506211e-001;-4,078617e+001;-1,768971e+000;1,552797e+003;1,452366e-001;8,495754e+002;3,794762e-001;-5,347957e+001;-1,201719e+000;2,678813e+003;6,613039e-002;7,337850e+002;4,452358e-001;-5,660447e+001;-1,080854e+000;-1,893262e+001;-4,013269e-001;2,739576e+001;2,998721e-001;-3,503029e-002;-9,568427e-001;-3,109979e-002;-4,062687e-001;1,475221e+000;1,016471e+000;3,043944e+001;4,205611e-001;1,219355e+001;9,117558e-001;1,670117e+001;8,495728e-001;-6,017305e+000;-2,336784e+000;-2,854380e+001;3,913751e+001;-1,178484e-001;-7,779725e-003;1,267444e+000;5,622490e+000;2,049180e+000;3,960000e-001;2,792561e-001;1,133333e-001;8,956686e-002;-1,908100e+001;1,0;0,0;0,0;0,0;A
